#FeatureID	FAME000001_good_out	FAME000002_good_out	FAME000003_good_out	FAME000004_good_out	FAME000005_good_out	FAME000006_good_out	FAME000007_good_out	FAME000008_good_out	FAME000009_good_out	FAME000010_good_out	FAME000011_good_out	FAME000012_good_out	FAME000013_good_out	FAME000014_good_out	FAME000015_good_out	FAME000016_good_out	FAME000017_good_out	FAME000018_good_out	FAME000019_good_out	FAME000020_good_out	FAME000022_good_out	FAME000023_good_out	Name
1852370	6	0	0	0	2	0	9	6	0	19	4	1	14	0	2	2	0	22	0	3	14	1	Prevotellamassilia timonensis
1852372	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	Varibaculum sp. Marseille-P2802
1852373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	Murdochiella sp. Marseille-P2341
1853256	2	0	0	0	0	0	0	2	2	1	0	0	6	2	2	4	2	2	0	2	4	0	Shewanella sp. UCD-FRSSP16_17
1853259	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Trichormus sp. NMC-1
1854057	1	2	0	0	0	0	0	0	3	1	3	0	0	0	1	0	0	1	0	2	2	2	Mesorhizobium sp. AA22
1855297	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mucilaginibacter sp. OK098
1855306	8	3	0	0	2	0	2	8	2	14	2	0	3	11	2	5	0	9	0	12	10	0	Tardiphaga sp. OK245
1855308	239	2	20	0	198	0	18	143	0	108	0	0	93	114	0	92	0	82	0	115	181	0	Trichococcus sp. DSM 22150
1855323	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Butyrivibrio sp. M55
1855333	0	0	0	0	1	0	1	1	0	0	0	0	0	3	2	5	0	4	0	5	4	0	Nitrosospira sp. Nsp14
1855334	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	Nitrosospira sp. Nsp18
1855343	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Oribacterium sp. WCC10
1855370	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Leuconostocaceae bacterium R-53105
1855373	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	Bacteroidales bacterium KHT7
1855376	0	0	0	0	0	0	0	0	0	6	0	2	4	0	0	0	0	0	0	4	4	0	Lachnospiraceae bacterium NLAE-zl-G231
1855383	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	bacterium A52C2
1855397	2	6	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	2	4	0	Porphyromonadaceae bacterium KH3R12
1855401	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	bacterium A7P-90m
1856684	2728	6	129	3	1061	2	187	555	8	690	0	2	786	579	5	922	4	989	1	959	781	5	Alishewanella sp. HH-ZS
1857568	789	0	10	0	275	2	425	946	2	1334	0	0	1782	601	4	673	4	1040	6	1180	1315	2	Macellibacteroides sp. HH-ZS
1859457	3	0	2	0	6	4	4	13	0	15	2	0	8	14	0	5	2	3	2	4	6	0	Pseudoalteromonas sp. JW1
1859458	2	0	0	0	2	0	2	4	0	8	0	0	12	10	0	5	2	3	0	11	8	0	Pseudoalteromonas sp. JW3
1859473	287	2	13	0	331	0	80	255	0	257	1	0	380	341	0	114	2	108	0	181	181	0	Anthococcus sp. DF1
1860091	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	Vibrio sp. MedPE-SWchi
1860157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	Methanosphaera sp. A6
186116	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Parageobacillus thermantarcticus
1862668	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ileibacterium valens
186479	0	2	0	0	0	0	2	1	0	0	1	0	3	2	0	2	0	0	0	1	0	0	Kouleothrix aurantiaca
186490	2	2	0	0	6	1	0	2	0	2	0	5	0	0	0	2	1	4	1	4	2	0	Candidatus Baumannia cicadellinicola
1867952	5	0	5	0	19	5	2	6	2	10	4	0	4	10	8	0	0	8	2	4	10	0	Terasakiella sp. PR1
1868282	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	Chromatiales bacterium (ex Bugula neritina AB1)
1868283	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	PVC group bacterium (ex Bugula neritina AB1)
1869	0	0	4	3	1	5	6	3	4	3	4	4	3	1	16	3	0	3	3	0	2	2	Actinoplanes utahensis
1869230	15	0	2	0	0	0	0	0	0	2	0	0	11	2	0	2	0	0	0	4	4	0	Chryseobacterium sp. CBo1
1869302	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Desulfobacterales bacterium S7086C20
1870991	3	3	0	0	0	0	0	12	0	3	0	0	2	2	2	2	0	8	0	2	4	0	Massilioclostridium coli
1871003	4	0	0	0	8	0	4	4	0	6	0	0	11	6	0	20	0	32	0	8	22	0	Tidjanibacter massiliensis
1871012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Mobilibacterium timonense
1871018	6	0	0	0	6	0	2	5	0	11	0	0	28	11	0	10	0	19	0	6	45	0	Angelakisella massiliensis
1871022	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	Libanicoccus massiliensis
1871025	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	Ndongobacter massiliensis
1871030	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	4	0	Merdibacter massiliensis
1871033	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	Olsenella sp. Marseille-P3197
1871336	0	0	0	0	0	0	1	6	0	11	0	1	4	27	0	0	0	0	0	0	2	0	Criibacterium bergeronii
187272	0	0	0	0	0	0	3	2	0	3	0	0	5	3	0	3	0	9	0	5	4	0	Alkalilimnicola ehrlichii MLHE-1
1878942	1	2	2	2	10	3	2	0	0	4	2	1	4	2	0	4	2	1	4	8	0	0	Candidatus Fukatsuia symbiotica
1879031	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	2	1	0	0	0	Marinobacter sp. AC-23
1880991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Oscillatoriales cyanobacterium USR001
1881040	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	Chitinophaga sp. YR573
1881048	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	Mucilaginibacter sp. OK268
1881053	0	0	0	0	2	0	0	3	1	4	0	0	3	5	0	1	0	2	0	4	1	0	Nitrosomonas sp. Nm132
1881055	3	0	0	0	0	0	1	2	0	5	0	0	9	2	1	2	1	1	164	2	6	0	Nitrosomonas sp. Nm34
1881057	2	1	2	2	0	0	0	0	2	0	0	0	0	0	3	0	2	0	2	0	0	0	Quadrisphaera sp. DSM 44207
1882753	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	2	0	0	0	0	Thermoactinomyces sp. DSM 45892
1884381	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	Brevibacillus sp. OK042
1884382	1	0	0	0	7	1	1	5	0	10	0	0	5	2	0	1	0	4	0	3	3	0	Paenibacillus sp. CF384
1886	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	Streptomyces albidoflavus
1888	2	0	0	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	Streptomyces albus
1889883	12	0	1	0	5	0	2	6	0	24	0	0	17	8	0	5	0	6	0	11	12	0	Proteiniborus sp. DW1
1890733	2	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	Limnothrix sp. CACIAM 69d
1891921	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	Piscirickettsia litoralis
1891969	1794	4	134	2	1654	4	803	4616	0	5110	13	0	7062	4020	18	448	8	1585	6	441	4438	6	Acinetobacter sp. AR2-3
189381	0	0	0	0	0	143	0	4	0	2	0	0	2	1	0	0	0	0	0	0	0	0	Bacillus marisflavi
189426	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	2	0	0	Paenibacillus odorifer
1895005	4	0	0	0	0	0	1	6	0	2	0	10	1	6	0	3	0	1	2	2	1	0	Alteromonadales bacterium BS08
1895719	7	0	0	0	3	0	3	11	0	16	0	0	18	8	0	3	0	3	0	10	11	0	Bacteroidales bacterium 45-6
1895746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	Clostridiales bacterium 38-18
1895763	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	Flavobacteriia bacterium 40-80
1895828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Candidatus Saccharibacteria bacterium 47-87
1895829	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	1	0	0	0	0	Candidatus Saccharibacteria bacterium 49-20
1895835	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Sphingobacteriales bacterium 40-81
1895838	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	Sphingobacteriales bacterium 44-61
1895841	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	Sphingobacteriales bacterium 50-39
1895843	4	0	0	0	0	0	0	4	0	2	0	0	6	3	0	0	0	0	0	2	0	0	Sphingobacterium sp. 40-24
1895854	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	Spirosoma sp. 48-14
1895899	7	0	0	0	0	0	4	3	0	0	0	0	0	3	0	2	0	2	0	0	0	0	Paludibacter sp. 47-17
1895921	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	Bacteroidetes bacterium 37-13
1895928	0	4	1	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Chloroflexi bacterium 54-19
1896	1	2	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	Streptomyces bikiniensis
1896168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	Flavobacterium sp. 38-13
1896965	2	0	0	0	0	2	0	7	0	2	0	0	6	5	0	1	0	20	0	0	8	0	Acetobacter sp. 46_36
1896966	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Acinetobacter sp. CAG:196_36_41
1896967	16	0	2	0	0	0	4	20	1	10	78	24	21	4	0	6	0	36	1	7	45	46	Akkermansia sp. 54_46
1896971	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	4	0	0	12	0	Azospirillum sp. 47_25
1896973	18	0	0	2	2	0	0	2	0	4	0	2	12	2	0	2	0	14	0	0	10	0	Bacteroides sp. 41_26
1896976	19	0	0	0	12	0	7	31	0	18	0	0	52	27	0	70	0	56	0	14	29	0	Blautia sp. CAG:37_48_57
1896984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	Clostridium sp. 44_14
1896985	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	2	0	Clostridium sp. CAG:12237_41
1896987	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	Clostridium sp. CAG:307_30_263
1896990	4	0	0	0	2	0	8	15	0	4	2	0	12	6	0	4	0	30	0	4	15	0	Clostridium sp. CAG:62_40_43
1896996	0	0	0	0	0	0	0	0	0	6	0	0	6	3	0	0	0	6	0	0	6	0	Coprococcus sp. 43_8
1896997	0	0	0	0	0	0	0	6	0	6	0	0	2	6	0	12	0	21	0	2	28	0	Coprococcus sp. CAG:131_42_139
1896999	4	0	0	0	2	0	6	3	0	3	0	0	21	8	0	16	0	11	0	2	18	0	Dorea sp. 42_8
1897000	2	0	0	0	0	0	0	0	0	4	0	0	15	2	0	9	0	4	0	2	10	0	Eggerthella sp. 51_9
1897004	0	0	0	0	2	0	2	2	0	0	0	0	14	2	0	10	0	41	0	2	22	0	Eubacterium sp. 45_250
1897006	11	0	1	0	10	0	13	26	0	22	0	0	52	7	0	19	0	47	0	7	59	0	Faecalibacterium sp. CAG:82-related_59_9
1897008	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	Melainabacteria sp. 35_41
1897010	6	0	0	0	2	0	4	7	0	6	0	0	22	2	0	10	0	32	0	2	14	0	Odoribacter sp. 43_10
1897011	10	0	1	0	3	0	8	8	0	9	1	0	12	4	1	12	1	27	0	6	33	0	Oscillibacter sp. 57_20
1897018	0	0	0	0	0	0	2	2	0	2	0	0	6	2	0	2	0	8	0	6	9	0	Roseburia sp. CAG:197_41_10
1897020	53	0	2	0	12	0	32	84	0	81	0	0	64	36	0	114	0	317	0	93	192	0	Ruminococcus sp. CAG:108-related_41_35
1897029	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	2	0	2	0	2	2	0	Firmicutes bacterium CAG:137_57_8
1897030	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	3	0	2	3	0	Firmicutes bacterium CAG:176_59_8
1897033	0	0	0	0	0	0	2	2	0	0	0	0	2	0	0	0	0	2	0	0	1	0	Firmicutes bacterium CAG:272_52_7
1897041	4	0	0	0	0	0	0	2	0	8	0	0	4	0	0	0	0	12	0	0	8	0	Bacteroidales bacterium 55_9
1897049	11	0	0	1	33	0	3	13	0	18	2	2	29	10	0	15	0	43	0	10	45	0	Clostridiales bacterium 59_14
1897051	79	0	0	0	26	0	24	31	0	46	0	0	76	25	0	46	0	74	0	9	130	2	Bacteroides sp. 43_46
1897630	0	1	0	0	0	0	2	0	0	1	0	0	2	1	0	2	0	4	0	1	0	0	Motiliproteus sp. MSK22-1
1899017	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	0	Candidatus Melainabacteria bacterium MEL.A1
189918	0	1	11	6	2	0	2	0	2	0	4	0	2	2	3	0	0	0	2	6	0	2	Mycobacterium sp. KMS
1901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	Streptomyces clavuligerus
190304	0	0	0	0	3	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	Fusobacterium nucleatum subsp. nucleatum ATCC 25586
1903263	2	0	0	0	0	0	0	0	0	2	0	0	6	3	0	5	0	0	0	2	4	0	Traorella massiliensis
1903686	131	0	23	0	240	0	11	78	0	47	0	0	60	66	0	112	0	50	0	115	110	0	Jeotgalibaca sp. PTS2502
190485	1	0	10	0	2	4	6	0	2	8	2	2	12	0	4	2	8	2	4	2	10	4	Xanthomonas campestris pv. campestris str. ATCC 33913
1906157	6	0	2	0	3	0	3	0	0	11	0	0	13	16	0	13	0	37	0	2	22	0	Candidatus Obscuribacter phosphatis
1906167	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	2	Candidatus Gastranaerophilales bacterium Zag_111
1906168	4	0	0	0	0	0	4	2	0	2	0	0	1	2	0	4	0	0	0	0	4	0	Candidatus Gastranaerophilales bacterium MH_37
1906169	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	2	0	Candidatus Gastranaerophilales bacterium Zag_1
1906741	12	0	13	0	32	0	18	46	0	58	0	0	59	37	0	37	0	65	0	26	60	0	Jeongeupia sp. USM3
190893	6	1	2	8	14	32	16	5	12	8	5	0	14	21	17	26	8	10	4	17	17	4	Vibrio coralliilyticus
1909437	1	1	3	0	7	0	0	0	0	5	0	4	3	4	0	9	0	3	0	3	3	1	Salinivibrio sp. AR640
1909438	30	0	20	0	48	2	91	27	2	48	0	0	45	36	0	32	0	49	0	38	24	0	Salinivibrio sp. AR647
1909445	0	3	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	3	2	0	0	2	Salinivibrio sp. IB643
1909455	2	2	32	0	341	2	1	23	0	6	0	1	18	15	0	13	0	7	0	14	21	0	Salinivibrio sp. MA427
1909456	0	0	0	0	3	0	0	2	0	1	0	2	4	0	0	5	0	1	0	2	1	0	Salinivibrio sp. MA440
1909457	27	1	133	0	61	2	6	35	0	50	0	0	62	27	0	52	0	45	0	45	64	1	Salinivibrio sp. MA607
1910958	0	0	1	0	2	0	0	2	0	0	0	0	5	0	0	2	0	2	0	6	4	0	Synechococcus sp. Tous
1912856	2	0	0	0	6	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	Peptoniphilus sp. ING2-D1G
191292	3	0	0	0	0	0	2	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	Rhodococcus aetherivorans
1913460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Candidatus Melainabacteria bacterium LEY3_CP_29_8
1917163	13	0	2	0	13	0	12	14	0	27	0	0	24	15	0	14	0	13	0	0	17	0	Shewanella sp. UCD-KL12
1917165	0	1	0	0	2	0	2	10	0	5	0	0	3	10	4	2	0	11	0	7	2	0	Colwellia sp. UCD-KL20
191770	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	Marinilactibacillus psychrotolerans
1917880	5440	4740	7598	1184	13481	12280	5013	8109	111	8760	6048	313	9037	11630	27462	13508	6261	11611	4964	10712	7374	5417	Nissabacter archeti
1918498	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	0	0	0	0	2	0	Proteiniphilum sp. EBM-41
1918501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	Methanococcoides sp. EBM-47
1918504	3	0	4	0	0	0	0	0	0	0	4	0	2	0	0	0	0	2	0	0	0	6	Tepidanaerobacter sp. EBM-49
1918508	24	0	0	0	24	0	8	12	0	12	0	0	16	22	0	6	0	18	0	22	6	0	bacterium EBM-40
1918948	8	0	0	0	2	0	2	9	0	10	0	0	6	6	2	38	0	14	0	8	4	0	Solemya velesiana gill symbiont
1918949	46	0	26	1	63	0	11	28	0	67	2	0	47	34	0	26	0	31	0	12	26	0	Solemya elarraichensis gill symbiont
192	1	1	2	0	3	0	0	1	0	1	2	0	8	3	2	1	0	2	0	2	5	0	Azospirillum brasilense
1920419	2	0	2	0	1	0	0	5	0	5	0	0	2	3	0	3	0	4	0	4	1	0	Desulfobulbaceae bacterium DB1
1923	3	0	0	0	1	0	1	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	Streptomyces phaeochromogenes
1926	2	0	2	1	0	0	1	0	0	0	0	0	5	0	2	2	0	0	5	4	1	0	Streptomyces reticuli
1926277	2	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Aquibacillus sp. Marseille-P3518
1926284	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lactobacillus sp. Marseille-P3519
1926881	7565	494	6816	42	14781	1589	3302	9588	70	12173	567	1121	12218	11054	227	13018	1197	11235	21521	10034	8618	174	Izhakiella sp. D4N98
1927122	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Coriobacteriaceae bacterium EMTCatB1
1927149	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	2	1	1	0	0	2	0	Candidatus Methylomirabilis sp. BIN6
1928762	3	0	0	0	6	0	0	2	0	1	2	7	1	2	4	6	0	0	0	3	6	0	Salinicola sp. MH3R3-1
1929996	8	0	0	0	6	1	2	8	0	18	36	14	9	0	0	14	0	43	0	4	16	40	Akkermansia sp. Phil8
1929997	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	4	0	Succinivibrio sp. Phil9
1930000	4	0	0	0	0	0	0	0	0	0	4	4	0	0	0	2	0	0	0	0	2	0	Ruminococcus sp. Phil15
1930001	1284	27	3327	8	7226	52	305	3360	2	3905	26	4	2305	3754	31	3943	6	3784	11	6071	2850	10	Ruminococcus sp. Zagget7
1930002	2	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	12	0	0	12	0	Alistipes sp. Zagget8
1930011	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	Sphaerochaeta sp. Phil3
1930012	23	6	2	0	0	0	4	5	0	9	5	6	11	13	0	10	0	13	0	6	19	8	Christensenellaceae bacterium Phil1
1930013	8	3	0	0	0	0	0	0	0	4	2	2	6	2	2	2	0	0	0	0	7	3	Christensenellaceae bacterium Phil7
1930014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	Christensenellaceae bacterium Phil10
1930020	48	1	63	0	201	0	8	93	0	112	0	2	67	69	0	88	0	102	0	143	100	0	Oscillospiraceae bacterium Zagget12
1930022	0	0	0	0	2	0	0	1	0	27	0	0	1	0	0	0	0	0	0	0	24	0	Methanocorpusculaceae archaeon Phil4
1933220	4	0	0	0	0	0	0	14	0	4	0	0	2	6	0	14	0	0	0	2	0	0	Sphingobacterium sp. B29
193461	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Streptomyces aureus
1935102	0	0	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	0	0	0	Candidatus Acetothermia bacterium JdFR-48
1935137	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6	0	Desulfarculaceae bacterium JdFR-98
1935138	0	0	0	0	2	0	2	0	0	4	0	0	9	4	0	0	0	0	0	0	5	0	Euryarchaeota archaeon JdFR-20
1936242	2	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	[Flexibacter] sp. ATCC 35208
1940240	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	3	0	0	0	3	0	0	Wohlfahrtiimonas sp. 34C10-3-10
1943	0	1	0	1	1	2	2	0	1	0	0	0	0	0	0	0	0	0	3	0	0	2	Streptomyces griseoruber
194439	0	0	0	0	0	0	2	4	0	4	0	0	5	7	0	13	0	11	0	11	9	0	Chlorobium tepidum TLS
194963	0	0	2	0	2	0	0	0	0	0	0	0	3	1	0	0	2	5	0	0	0	0	Sinorhizobium americanum
195	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	Campylobacter coli
195103	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Clostridium perfringens ATCC 13124
195105	0	0	0	0	0	0	0	0	0	5	0	0	15	0	0	3	0	10	1	8	6	0	Haematobacter massiliensis
195250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Synechococcus sp. PCC 7336
195498	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	Synechococcus sp. PCC 7117
1961	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	Streptomyces virginiae
196162	6	0	1	2	1	0	1	8	8	6	3	3	26	0	10	6	1	2	3	1	2	2	Nocardioides sp. JS614
196600	525	4	18	24	114	10	55	133	0	115	3	0	83	99	5	50	0	87	0	62	177	2	Vibrio vulnificus YJ016
1967	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	Streptomyces kanamyceticus
1968	0	0	0	2	0	0	2	0	0	0	0	0	0	2	4	2	0	0	1	4	2	0	Streptomyces cellulosae
197461	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	13	0	0	0	0	0	Nesiotobacter exalbescens
197479	0	0	1	0	0	0	0	2	0	7	0	0	2	2	2	12	0	3	0	2	0	0	Terasakiispira papahanaumokuakeensis
198094	38	2	0	0	4	115	0	0	0	4	0	0	3	0	0	6	0	1	0	0	8	0	Bacillus anthracis str. Ames
198214	134253	6119	393712	2438	320166	11950	26947	183910	677	163195	2151	381	130764	231552	8382	229654	2877	193595	1608	216524	165035	913	Shigella flexneri 2a str. 301
198467	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Anoxybacillus gonensis
198620	1568	9	278	4	4255	58	2307	850	10	9156	30	5	18015	4037	3122	1273	17	3640	7	835	13083	16	Pseudomonas koreensis
198628	1175	1262	1105	382	2333	1614	720	1288	524	1439	949	2705	1467	2313	2096	1640	3300	1788	3160	1488	1282	322	Dickeya dadantii 3937
198804	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	Buchnera aphidicola str. Sg (Schizaphis graminum)
199	0	2	0	0	0	3	0	4	0	0	2	0	1	2	0	0	0	4	0	3	0	0	Campylobacter concisus
1996	0	0	0	0	4	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	Microtetraspora glauca
200126	0	0	4	0	0	0	0	1	0	2	0	0	1	3	0	0	0	1	0	0	1	0	Nitrosomonas sp. Nm58
2002	0	2	0	0	0	0	3	0	0	0	0	0	1	0	4	1	0	0	0	2	0	0	Streptosporangium amethystogenes
2017	0	0	0	0	2	0	1	0	0	0	0	0	1	0	4	1	4	0	0	2	0	0	Streptoalloteichus hindustanus
201973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Planifilum fulgidum
202	0	0	0	3	0	2	0	2	0	0	0	0	0	0	2	7	2	1	0	0	2	0	Campylobacter mucosalis
202956	5968	183	504	5	4438	13	2443	9302	14	13643	15	6	17242	9146	17	2748	30	4620	203	2189	10084	20	Acinetobacter towneri
203120	199	2	21	2	240	12	50	172	0	208	0	2	216	222	0	68	0	67	0	149	100	0	Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293
203122	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	3	2	0	Saccharophagus degradans 2-40
203123	12	0	0	0	11	0	0	6	0	0	0	0	5	6	0	0	0	8	0	12	0	0	Oenococcus oeni PSU-1
203275	94	0	90	0	138	1	19	65	0	82	2	0	56	56	2	86	9	67	0	50	52	4	Tannerella forsythia 92A2
203907	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	Candidatus Blochmannia floridanus
2045	5	0	6	1	0	0	2	4	2	0	0	0	3	2	2	0	1	0	1	0	0	0	Pimelobacter simplex
204669	1	1	0	0	1	0	2	0	2	0	8	0	2	2	0	0	2	0	2	0	0	0	Candidatus Koribacter versatilis Ellin345
2047	24	2	14	37	24	76	2	12	4	8	20	10	15	6	13	34	28	47	0	2	4	26	Rothia dentocariosa
204773	92	0	10	0	156	0	129	79	0	421	0	0	863	387	2	227	0	204	1	231	345	0	Herminiimonas arsenicoxydans
2055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Gordonia terrae
205918	187	2	16	0	325	10	165	86	5	802	4	14	1485	360	4	158	1	324	4	103	821	2	Pseudomonas syringae pv. syringae B728a
206403	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	Sulfurovum lithotrophicum
206506	40	0	4	0	65	0	25	67	0	108	0	0	121	93	3	133	2	95	0	84	59	0	Kerstersia gyiorum
206665	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Desulfonauticus submarinus
206672	64	0	4	0	18	0	22	52	0	40	0	0	68	33	0	90	4	78	2	26	88	0	Bifidobacterium longum NCC2705
