Subsystem 3	FAME000104	FAME000105	FAME000106	FAME000107	FAME000108	FAME000109	FAME000110	FAME000111	FAME000112	FAME000113	FAME000114	FAME000115	FAME000116	FAME000117	FAME000118	FAME000119	FAME000120	FAME000121	FAME000122	FAME000123	FAME000124	FAME000125	FAME000126	FAME000127	FAME000128	FAME000129	FAME000130	FAME000131	FAME000132
Omega-amidase KE2	0.6336904049108271	0.4620200101822592	0.4735362244536263	0.4241077276044852	0.4341333260501766	0.418598919229574	0.4151617527712171	0.4164172589735669	0.4293303197025221	0.4223293714163927	0.4157904830768016	0.4961648139135697	0.4156116995504535	0.4183431640786365	0.4243574173325813	0.4229250777103474	0.4283904251691784	0.4297615588705556	0.4441973181287704	0.4502703629374763	0.430203934859751	0.4744714328002064	0.4692863518247196	0.4453560864768881	0.4749000317030138	0.419324859172317	0.4035596969534489	0.427915889457925	0.40963878493112
One-carbon metabolism by tetrahydropterines	0.0574564329860732	0.0313919986829107	0.0314038912800154	0.0300216474993761	0.0291339162167217	0.0300268028277654	0.0305187826363846	0.0310190957457778	0.0317235261574746	0.0302769155734545	0.0296269212314484	0.0468587535431778	0.030231128879996	0.0300888987331926	0.0294232824682359	0.0303821087049318	0.0299058641280189	0.0300243924055148	0.0296677951940399	0.0293902787731487	0.0297911187962397	0.0453586930750853	0.0384351995444007	0.0344135393549954	0.0326833349558602	0.0362025402242863	0.0297838052698657	0.0296601241969939	0.0282782378026182
Orphan regulatory proteins	0.2906441919817806	0.4740931291845022	0.4780534356712909	0.5466631243856868	0.5015635606417793	0.4915119113759059	0.5129731182427935	0.4834581717145556	0.479533621726427	0.476725875992688	0.4839284366138406	0.4504283123971571	0.4753569396231254	0.4794418423506618	0.4812336598463351	0.484495032396141	0.4696593330801519	0.4738693050471951	0.4683310578226612	0.4634062049744983	0.4696784119325158	0.4624562291404497	0.4800957960545419	0.4459282843673059	0.4698112245401852	0.4926384446578423	0.5703402490164732	0.5821962833592014	0.4820788246688934
Osmoprotectant ABC transporter YehZYXW of Enterobacteriales	0.0180646229628239	0.0827296674349687	0.0836894312204001	0.0850269864269016	0.0939877248613595	0.0937498011528538	0.0968046653603241	0.0919116683252362	0.0899996785725765	0.095079892352025	0.0990273839642185	0.0315342591210328	0.0965987471320471	0.0870358603912464	0.098405328060534	0.0936899035816915	0.0930214875090449	0.0941790298861209	0.0904794645732338	0.0883951162932816	0.0842671393094697	0.0297505061005635	0.0544592459118744	0.0881885330065251	0.0827488709329247	0.0848914839195198	0.0905802284475704	0.0908534827111766	0.0927464368967947
Osmoregulation	0.0648928568932397	0.0571314894084074	0.0579933905489649	0.0629050744195281	0.0655692545987339	0.0652301123984229	0.0689260099610392	0.0705451328411104	0.0696060439239927	0.0681110661864401	0.0655260809292063	0.0928275774923667	0.0658134976458709	0.0698550354421879	0.0670259412379612	0.0674722795529522	0.0662170283732755	0.0674857778387413	0.0626625703153783	0.0620970890859947	0.0632599709182706	0.0984718954605971	0.0861097909413965	0.0653036776964437	0.0629545468746	0.060141906570225	0.0622216932494555	0.0611005238028766	0.065742520056417
Osmotic stress cluster	0.0090591933608209	0.021155745801778	0.0191868626876263	0.024944922223875	0.0219418615858155	0.0214578164780476	0.0209010072937063	0.0229648093134361	0.0219131870447401	0.0225632068716146	0.0224220079002602	0.0151520996840423	0.0212812606382636	0.0212604624918555	0.0201866904974314	0.0212331509996083	0.0214060997466393	0.0205936184053993	0.020417932270951	0.021687256185549	0.0194100024733888	0.0132338458171472	0.0176561473388432	0.018900500149051	0.020286624916329	0.0230054957840923	0.0254488670891073	0.022993573007651	0.019199643491745
Outer membrane	0.0617566376288605	0.0530087257161672	0.0478975226557103	0.0495276584604504	0.0417248536126944	0.0469279264820563	0.0456048860333247	0.0399568457327574	0.0382362579997588	0.041528257593438	0.0393053135117238	0.0407177734129294	0.0396650637560567	0.0425837991862641	0.0398626487874643	0.0409077373748931	0.0360893893379716	0.0390463585640707	0.0475606112034627	0.0520765067687627	0.0479815261142173	0.0414637704947931	0.043662592640889	0.0417722444878716	0.0470517678790873	0.0487853017927584	0.0499144933324635	0.04926296598072	0.04253705993041
Oxidative stress	0.2869560834661703	0.2992179782680275	0.3093986314544602	0.3155886588203819	0.292656048185773	0.2892369004325778	0.2918428258220439	0.2897920249144459	0.2995156573383586	0.3029883489050279	0.2918381964675277	0.3106585130212341	0.2924344300984364	0.2952470969419516	0.3019327207234263	0.3103301069561258	0.3093067636797442	0.3076254345593497	0.3004989889671219	0.3019491068094816	0.2460406851961506	0.3139344672504517	0.3154981099121214	0.2329822386099503	0.2604560315994716	0.252099052178162	0.302938509568004	0.3240562048297739	0.195151357750565
Oxygen and light sensor PpaA-PpsR	0.0020161409556723	0.0001234771155745	0.0001285551938869	9.182179959708596e-05	0.0003759508994454	0.0001060518112588	0.0002129134868628	0.0003932330361889	0.0002678561862279	9.59508306611027e-05		0.0029540071339738			3.192076296241534e-05	1.466884352304549e-05	2.066225844270212e-05	1.8387159290535134e-05	1.740659187634357e-05	3.086421658284974e-05	2.3107145801653432e-05	0.0027128813992084	0.0020236615125564	0.0006106952403034	0.00104809189831	0.000618297792452	0.0002288824471195	0.0001018917563115	
Oxygen stress response / Human gut microbiome	0.056797400244055	0.1008091997637601	0.0959067658965843	0.095547068306295	0.1047615391184614	0.1086216879275858	0.1117217616362768	0.1143278031202945	0.1174433808067259	0.1248885116369343	0.1192030048407445	0.0598185779012949	0.1193340559441101	0.1201250134185096	0.1256395758069873	0.120384125321658	0.1211233098759334	0.1262885261551824	0.1236798723295559	0.1187987553318642	0.1078956153306168	0.0531577114440823	0.0852565915271282	0.0908348790478398	0.0914183161564796	0.0928923988320083	0.0935253074867649	0.0905789275567026	0.0968288689819775
P uptake (cyanobacteria)	0.0062903597816976	0.0310887937657776	0.0310246534580489	0.0329946333218862	0.0300532870526383	0.0332884852007053	0.0314993675286587	0.0327956352181604	0.0318196142496769	0.0342249232135025	0.0343766309994153	0.0129994951163832	0.0349828077455206	0.0340598537258623	0.0333635814483165	0.0344351101703493	0.0358008064617219	0.033697533926454	0.0346797332149685	0.0356310233662008	0.0417546124635876	0.0095406795425945	0.0188535801865097	0.0266497742152738	0.0258898854496022	0.0287147130624482	0.0287295154978212	0.0272503841602246	0.0437340921952366
P38 MAP kinase pathways	0.0001075275176358							5.243107149186323e-05									4.132451688540424e-05												5.655270542487483e-05
Paerucumarin Biosynthesis	0.0033333530467115	0.0018109976950938	0.0015426623266433	0.0014691487935533	0.0013329168253065	0.0020503350176717	0.0033711302086623	0.0035128817899548	0.0021938697157714	0.0004649924870499		0.0053395775639337	9.466752952964249e-05	0.0001077843472337	9.576228888724604e-05	0.0002200326528456	0.0001239735506562	0.0001103229557432	0.0005918241237956	0.0009259264974854	0.0006793500865686	0.0053345735076872	0.0019757641986497	0.0006003444735185	0.001300037066173	0.0008672228777249	0.0026178429889301	0.0030737346487332	
Pentose phosphate pathway	0.1727546272312398	0.2079221676048314	0.2039092491748185	0.2079611453285776	0.1905080459405705	0.1882238968981573	0.1775556256480272	0.1799139968973124	0.180586029005193	0.182627257882085	0.186111533185499	0.1608379451033562	0.184958098318186	0.1858010957408067	0.1867810307953707	0.182129880455212	0.183784639366156	0.1881339407306674	0.1839621879091327	0.1814478061716482	0.1740550378938704	0.1539264371649336	0.1624470187996216	0.1964906267399147	0.1997933579325877	0.1974635137960668	0.2066957679799014	0.2157143229667744	0.1624487459688918
Peptide ABC transport system Sap	0.061147315028924	0.1562671495993853	0.1466814762250024	0.1427726959512912	0.153889234839666	0.1477419566182103	0.1488856699523948	0.1521025383978952	0.1512919766783146	0.1562965223138085	0.1484213406596204	0.1052446579529979	0.1490824255032809	0.1538082635025494	0.1509596722018546	0.1528346806666109	0.1559587267255155	0.1510321264124556	0.1552667995369846	0.1500206687370383	0.1330417026675998	0.0993963268953694	0.120761102687171	0.1392247137667958	0.1303110797221025	0.1403134496793122	0.1489166421571713	0.1423201409547914	0.126706336504432
Peptide methionine sulfoxide reductase	0.0574367196078399	0.0333045220063659	0.0356065748268361	0.0358023399051215	0.0379539521667417	0.0383023791663337	0.0376856871747302	0.0336520093858608	0.0339709671104916	0.0334056507363193	0.0354101355794161	0.0541748134828713	0.032923473419819	0.0341272189428834	0.032524065382405	0.0359313322096999	0.0336209381960168	0.0334707589618708	0.0314247005340923	0.0323456989788264	0.0299653466755841	0.0546152202742453	0.041730534741179	0.0394254792109285	0.0414581532465265	0.0374545072199861	0.0371891061110468	0.0374876753429761	0.0318815876832732
Peptidoglycan Biosynthesis	0.7831948006486678	0.6143186522528793	0.6165343500953542	0.6316282100027064	0.6130767700417382	0.6045324662454993	0.6137802685392747	0.6173128066534643	0.6121967392322546	0.6171261862991331	0.6152105960091522	0.6827458337286794	0.615486383914081	0.6062507928214556	0.6171317687843768	0.6172930982371704	0.618301560168916	0.6269336453026011	0.6328487233046891	0.6267930948872137	0.624648887188859	0.7171687879852497	0.661365909854183	0.6129974026108221	0.635549683276313	0.6082733068203713	0.6116630735241064	0.6235449977980049	0.5980563621823789
Peptidoglycan Crosslinking of Peptide Stems	0.0579573320057269	0.184392492591373	0.1831911512888943	0.1981514435305115	0.1844210048552349	0.1850250600430004	0.1860863875181597	0.1903772205869554	0.1889789169120314	0.1959168345437161	0.1953701767633132	0.1023186067225001	0.1936897654176484	0.1958980510973255	0.1972703151077268	0.2006257728646931	0.2001346352760127	0.1977722853289959	0.1956849058738544	0.1903704878830172	0.1776292512064703	0.0884308146851233	0.1292149785916968	0.1558411447120002	0.1605092275421621	0.1670367620595772	0.1912312845684021	0.1887714605266241	0.1691491419258006
Peptidoglycan biosynthesis--gjo	0.1422926807996289	0.0982980470303486	0.1001868631365493	0.0986778030088537	0.1077139200491425	0.1033254431295866	0.1089523091701197	0.1085639846908595	0.1092926733230569	0.1074835581573765	0.1078015197546806	0.1196267996438081	0.1107205729906396	0.1059155933420104	0.106954498800761	0.1071273675426131	0.1077428054950822	0.1087737500150815	0.1050535895086323	0.1036079171790987	0.1133761571684501	0.1296207853869123	0.1208740890294401	0.1177267895122553	0.1158878612675899	0.1100951627078885	0.0990258307680208	0.1007205965853196	0.1198953710317975
Peptidyl-prolyl cis-trans isomerase	0.1227202598151566	0.1705904950060367	0.1683430263949525	0.1666973759574208	0.1787931338150517	0.1800524084484172	0.1880854085892613	0.1795502043238855	0.1752969929869297	0.174822413464529	0.1773216577564706	0.1345005109407292	0.1803542660912394	0.1702094483399503	0.1742554450118252	0.1696231720787364	0.1624329010375621	0.1657970153227551	0.1675732599935594	0.1696777453429156	0.191669152995555	0.1408760555160402	0.1524002721046402	0.1626381482340211	0.1575917024983084	0.1693734459245582	0.1630024494236549	0.1606889603565214	0.214815451556387
Peripheral Glucose Catabolism Pathways	0.0066039817081355	0.0009878169245966	0.001092719148039	0.0003060726653236	0.0006835470899007	0.0011312193200947	0.0010290818531706	0.0014331159541109	0.0009523775510325	0.0005461816514555	0.000151244572683	0.0073244467107363	0.0003029360944948	0.0001077843472337	5.107322073986454e-05	8.801306113827294e-05	0.0002823841987169	0.0002574202300674	0.000203076905224	0.0003669412415961	0.0001386428748099	0.0110567015009757	0.0070289308158026	0.0009108674770627	0.0008465357640196	0.0007226857314374	0.0004577648942391	0.0007302242535664	5.655270542487483e-05
Periplasmic Acid Stress Response in Enterobacteria	0.0007526926234509	0.0001646361540994			6.835470899007967e-05			5.243107149186323e-05		4.428499876666279e-05		0.0018450896294221			3.830491555489841e-05			3.677431858107027e-05				0.0010942714887563	0.0006825367231699	0.0003312245371137	0.0002418673611484	0.0008190438289624	0.0002861030588994		
Periplasmic Stress Response	0.1252964399251823	0.1382586982768082	0.1395038112329814	0.1347893005974334	0.139853734593703	0.1353221111663366	0.1406411865999822	0.1410352130571543	0.1404799404627976	0.1387854957181572	0.1380232762876615	0.1225353842529614	0.139309580871504	0.1389654606855694	0.1368315425146894	0.1368566428591335	0.1360162036185674	0.1414983843203131	0.1436275917690029	0.1391159980825778	0.1451845077863686	0.1255380168153052	0.1291575018150088	0.1219699855365286	0.1220230914800812	0.1224149330640445	0.1233766989276476	0.1273080888582156	0.1390414241026876
Periplasmic disulfide interchange	0.0671455583877109	0.094730271100867	0.0958111147106565	0.1045615641700727	0.101825731492222	0.1038365067570322	0.1008677644012908	0.1005977491690549	0.1052929913005413	0.106372567037524	0.1042610763647711	0.0770287645745773	0.1037600301825328	0.1038771646465185	0.1026444053819427	0.1064811351337872	0.1073783134169824	0.1032469639429032	0.1028816612851286	0.0971228308714319	0.0982099910861874	0.0811493498203571	0.088363359560705	0.0778460468351495	0.0833197786833023	0.0900113108346811	0.099074151427864	0.104033181390082	0.0958615484206149
Periplasmic-Binding-Protein-Dependent Transport System for &#945;-Glucosides	0.001451621488084	0.0003704313467237	0.0005463595740195	0.0005509307975825	0.0002050641269702	0.0003181554337766	0.0002838846491505	0.0006029573221564	0.0001530606778445	0.0001771399950666	0.0001134334295122	0.0017612219189938	0.0002650690826829	0.0002425147812759	0.0001915245777744	0.0002640391834148	4.132451688540424e-05	0.0001838715929053	0.0002785054700214	8.230457755426596e-05	0.0002634214621388	0.0018465831372763	0.0007903056794599	0.0007245536749362	0.0004887736256542	0.0005379993778478	0.0007867834119735	0.0005943685784843	0.0005089743488238
Perosamine Synthesis Vibrio	5.376375881792852e-05	2.743935901657337e-05		3.0607266532361984e-05	6.835470899007967e-05	9.426827667456396e-05	0.0004258269737257	0.0003364327087394	0.0004719370900205	0.0002694004091638	0.0004978467184149	0.0001956913243326	0.0004796488162835	0.0004401194178711	0.000370280850364	0.0003153801357454	0.0005716558169147	0.0004780661415539	0.0002320878916845	0.0003189302380227	0.0001571285914512	6.839196804727253e-05	9.699206066099012e-05	1.3801022379737892e-05	3.779177517945048e-05	1.204476219062426e-05		1.6981959385266657e-05	
Persister Cells	0.0624018027346756	0.0824003951267698	0.0866462006797998	0.0879958912805407	0.0830851487774418	0.0849475008183664	0.0850589380017217	0.0858034484964341	0.0932394629202855	0.0901199724901587	0.0875138908687223	0.0713714215744653	0.0902560226535611	0.0927214847078263	0.0929660300517384	0.0897953256263229	0.0913685068336287	0.0928367672579118	0.0923767830877553	0.0940535560001374	0.080329681664868	0.0748892050117634	0.0717202404109876	0.0764714650061276	0.0725602083445449	0.0799049523726013	0.0802376028683548	0.0805284514049344	0.068202562742399
Petrobactin-mediated iron uptake system	0.00596777722879											0.0006709416834262										6.839196804727253e-05	0.0001436919417199	0.0001242092014176		2.4089524381248523e-05	2.861030588994646e-05	3.3963918770533313e-05	
Phage DNA methyltransferases	0.010483932969496	0.0015640434639446	0.0023782710869084	0.0014691487935533	0.0010936753438412	0.0007777132825651	0.0004967981360133	0.0005243107149186	5.102022594817264e-05	8.856999753332558e-05	0.0001890557158537	0.0067932845446905	0.0001893350590592	0.0001077843472337	0.0001532196622195	0.0001320195917074	0.0001239735506562	0.0001470972743242	0.0002088791025161	8.230457755426596e-05	8.318572488595237e-05	0.0060868851562072	0.0045262961641795	0.0035606637739723	0.0021768062503363	0.0020716990967873	0.0029754718125544	0.0041775620087755	0.0002262108216994
Phage Dual Exonuclease Exclusion	0.0005914013469972	0.0022225880803424	0.0010284415510955	0.0018976505250064	0.0049898937562758	0.0022624386401895	0.0020581637063412	0.0011010525013291	0.0006632629373262	0.0008414149765665	0.0007940340065859	0.0021805604711352	0.0008709412716727	0.0009700591251036	0.0010725376355371	0.000660097958537	0.0005785432363956	0.000551614778716	0.0005221977562903	0.0008230457755426	0.0009150429737454	0.0027356787218909	0.0017243033006398	0.0089430625020701	0.0075281216157465	0.0127192688732992	0.0058078920956591	0.0028869330954953	0.0006220797596736
