Subsystem 3	FAME000001	FAME000005	FAME000004	FAME000003	FAME000002	FAME000006	FAME000007	FAME000008	FAME000009	FAME000010	FAME000011	FAME000012	FAME000013	FAME000014	FAME000016	FAME000015	FAME000017	FAME000018	FAME000019	FAME000020	FAME000022	FAME000023
Proteasome archaeal	6.640653015254907e-05	4.992277501402832e-05	5.63217662505896e-05	6.27769838233129e-05	2.1154314803281795e-05	7.784110889696397e-05	8.321271452237802e-05	2.2960906912962697e-05	5.510832091559167e-05	1.240638298479461e-05	5.716908958796521e-05	8.615051252662912e-05	5.355251943182918e-05	2.6705510009011517e-05	6.195570365446958e-05	0.0001184326714999	0.0001037827515661	5.663839353579219e-06	2.9255985189450053e-05	6.543250493164789e-06	3.534665525205345e-05	5.747749660212199e-05
Proteasome bacterial	0.1279056177268246	0.1255825895394555	0.154095883113561	0.1398924923226363	0.1445227530168874	0.1688636174930643	0.1428417569960494	0.1335811988746706	0.1528369579912943	0.1315986397807114	0.1446068300673584	0.164878296893964	0.1306066611876489	0.1309750373983962	0.1445127113691112	0.1436229059524575	0.1502657487082289	0.1466951384095079	0.1572528707923065	0.1449945049782358	0.1420904907364663	0.1306156951117688
Protection from Reactive Oxygen Species	0.0571310888817588	0.0617758681673591	0.0642723434537068	0.0624185073164813	0.0303489537868344	0.0904517768720748	0.0663837826850111	0.0708623639681376	0.0653607866543115	0.0686832131541782	0.0964267858019674	0.079595402076585	0.0718868430995314	0.0656485274907332	0.0649333931144902	0.0854906350306668	0.0640226939930773	0.0655146816587307	0.0454209618632351	0.0651056332181229	0.0699627007506274	0.0587793010774122
Protein Acetylation and Deacetylation in Bacteria	0.0270168869366754	0.0380864284423688	0.0307095100978557	0.0586220816755164	0.0230205283082608	0.0164513803997744	0.0281473516710154	0.0331099557814481	0.0305882671550628	0.0323736293066225	0.0176631388710416	0.0027820872178599	0.0266522955505631	0.0375844954706538	0.0411464251147918	0.0274661720196429	0.0294698536125756	0.0363677282546407	0.0249736055287904	0.0400502703602554	0.0313392871239439	0.0294377841406887
Protein chaperones	0.1929621979878481	0.1944789774454769	0.1565871825740464	0.1970096079127529	0.1436166431994812	0.1883376313835792	0.2007475037770677	0.2003999892032791	0.1788733434438702	0.2013518739283193	0.232523361672066	0.1387339136891284	0.2052882279899697	0.1983119126657117	0.1958417727327652	0.1717135565299629	0.1740501607983972	0.1984380867973514	0.206671430841326	0.191587246873266	0.1992448540572024	0.1661546698997126
Protein degradation	0.2097339577318007	0.2125563840763951	0.1769254417151854	0.2411917875568275	0.1602650889496628	0.2240587636267728	0.1855960534666257	0.2148732693152633	0.1815773250567982	0.2137102855655745	0.2207012703543396	0.1935629715448303	0.2153485646219045	0.2167739658451482	0.2221401102629788	0.1723234847881918	0.1695593946525071	0.215956530712622	0.1762575587713734	0.2196503758050488	0.2154331508738988	0.1486176470475534
Protein secretion by ABC-type exporters	0.0022957686138452	0.0039697851094488	2.81608831252948e-05	0.0039758756421431	4.230862960656359e-05	3.663111006915952e-05	0.0018306797194923	0.0025792752098894		0.0039617716331444			0.0052362463444455	0.0028005178162783	0.0038722314784043	0.0160120971867976	7.783706367460989e-05	0.0041421545139176	3.900798025260008e-05	0.0035737053110168	0.0050097992710577	1.9159165534040665e-05
Proteolysis in bacteria, ATP-dependent	0.3994612090365009	0.3748137233344927	0.3496502183641823	0.3758429248717535	0.341261406406543	0.4532950294025811	0.3873627148710795	0.3995565177366172	0.3722530338967584	0.3912510021772858	0.4740127422278212	0.3709359644389025	0.3971603598062924	0.3922761683019709	0.3807419616811492	0.348168762451218	0.3623821254966948	0.3892050695742292	0.3902124296588634	0.3911712182825826	0.3950665023754185	0.3225752064304303
Proteorhodopsin	0.0110923247759299	0.0104626085416921	0.0549242362498501	0.0158106989345763	0.0110401743747544	0.0130550436979454	0.0343370803654864	0.0112223843527794	0.0572543962918299	0.0110128613856532	0.0098258165362069	0.0006939836314574	0.0109185426169837	0.0134714255571514	0.0134607528101254	0.050886861260686	0.0510975295517182	0.0129159085127516	0.011859934900834	0.012634042074454	0.0113322435373874	0.045753796421216
Protocatechuate branch of beta-ketoadipate pathway	0.1037852249892404	0.1057723955002509	0.0565052318166361	0.0883015737521858	0.063676142051186	0.0362236276587101	0.0845902356059525	0.1025431902483006	0.0590557069600484	0.1145816170759562	0.0618498087979798	0.0835145679054733	0.1188259789094631	0.0954836327974132	0.0882378638195319	0.0488352103960861	0.0570550319427227	0.0932080154033987	0.0067627229117926	0.0828531181578356	0.1074891640494612	0.0552919734467785
Proton-dependent Peptide Transporters	0.1209832112907797	0.1306811840617215	0.0720496194760667	0.1326870024335497	0.0656206845197801	0.0939771128824287	0.0950170324539096	0.120437610394127	0.071516823468209	0.1179474830364423	0.0726619128663037	0.1089631682436805	0.1076346137780397	0.1114901631856212	0.1202580859834473	0.0711188192357397	0.0733354868254282	0.11760584828417	0.0745832582429713	0.1201079060525329	0.1176478073409347	0.0638766578904915
Pseudaminic Acid Biosynthesis	5.69198829878992e-05	7.765765002182183e-05					7.132518387632402e-05	0.0001377654414777		0.0001426734043251			0.000362967076149	9.613983603244145e-05	0.0001528240690143			0.0001189406264251		0.0001832110138086	0.0001319608462743	
Pseudomonas quinolone signal PQS	0.0125887807874903	0.0118760734783371	0.0097295851197893	0.0097461267385693	0.015315723917576	0.0101376597116398	0.0123035942186658	0.0142510695573121	0.0105807976157936	0.0135301945101672	0.0173365264175504	0.0157224685361098	0.0136310996220461	0.0126192436629249	0.0131263484142602	0.0115590287383983	0.0116755595511914	0.0137064912356617	0.0112245463176856	0.0124583489389857	0.0144120095681039	0.0106908143679946
Pseudouridine Metabolism	0.0408153507611895	0.0460252854787664	0.0036894109380222	0.0586269394183123	0.1130239782748007	0.0017247583742206	0.0225526268906721	0.0490503649534105	0.0313575530729869	0.0423574592405862	0.002393955626496	0.0139644237438163	0.0404571433467658	0.046501999372863	0.0577526287185503	0.0889922832429454	0.0024047328394139	0.0535695365793778	0.0015305059680538	0.0596569958296811	0.0487974714416698	0.0021898926205408
Pterin biosynthesis	0.0014339518934471	0.0019766777488887	0.0025344794812765	0.0021278781808443	0.0008461725921312	0.0014469288477318	0.0020533350554025	0.0015477352067256	0.0025143171417738	0.0024478975189284	0.0021152563147547		0.0032406310698404	0.0022849064804916	0.0020393752452929	0.0019659823468997	0.0022832205344552	0.0017847836629671	0.0014237912792199	0.0017816336342817	0.0022197362863477	0.0026822831747656
Pterin carbinolamine dehydratase	0.0006337532051089	0.0008160018451598	4.693480520882467e-05	0.0005270650933498	0.0018552334082478	4.731518383933104e-05	0.0006255954520707	0.0004198656950223	6.888540114448959e-06	0.0013407772367445	2.572609031458434e-05	0.0020523923767593	0.0023778881327513	0.00078985572873	0.0005124675415007	2.3686534299996584e-05	5.881022588748303e-05	0.0006492962503394	3.0881317699975056e-05	0.0004615536195095	0.0012783173977707	2.4906915194252862e-05
Pterin metabolism	1.8973294329299732e-05	1.1093950003117404e-05		7.847122977914113e-06					2.7554160457795834e-05	1.240638298479461e-05	1.4292272396991302e-05		5.950279936869908e-06			1.1843267149998292e-05						
Pterin metabolism 3	0.0369764208752279	0.0323719121836355	0.0158761001602153	0.0266076078920312	0.0334215004880401	0.0261355120819867	0.0273678418584088	0.0346128904374908	0.016483489232149	0.0349686681424119	0.0443764508868382	0.0298957457367229	0.0401619772634126	0.0328775456694849	0.0378654834948927	0.0189923143738191	0.0182091779658593	0.0387603857237861	0.0344106343704367	0.0373904650000637	0.0403793107517089	0.0196559353261018
Purine Utilization	0.2461478204301644	0.2700994678802735	0.238751252572614	0.241282291041839	0.2355554107660231	0.2519106176493565	0.2368221967776234	0.2482313213404939	0.2482533417685803	0.2587079781851125	0.1958713055190468	0.4216085472335691	0.2681722192873717	0.2543637515501663	0.2512857254141387	0.2616809354349292	0.2350121490683552	0.2548216075622378	0.2086325570485206	0.2503094303158216	0.265595179941574	0.2376106936754699
Purine conversions	0.6427837252429911	0.5767332281478944	0.495275576032541	0.5513031373350686	0.5433094906073226	0.6120670813308329	0.5279705406913878	0.5918131115131857	0.5085336153409814	0.5735608469838795	0.4809021619906846	0.4941267667541987	0.591577398016933	0.583577494605097	0.5798328747879938	0.4775462482966004	0.4749265505374748	0.5718905267525587	0.5159422085998929	0.5966658740401498	0.5819571842486354	0.5343750372349255
Purine nucleotide synthesis regulator	0.0261072529971164	0.0246063811069144	0.0247534162671341	0.0260995310245423	0.0252582518751184	0.0199273238776227	0.0262476676664872	0.0264968865775589	0.0257631400280391	0.0238946936287144	0.0261262739417001	0.0301182191793095	0.0243961477411666	0.0237785861120238	0.030011342850225	0.0277843047338959	0.0228322053445522	0.028993193650972	0.0273640981471989	0.0288557346748567	0.026354466155931	0.0214582653981255
Putative TldE-TldD proteolytic complex	0.0753062700792792	0.0692295762044536	0.0871429141351205	0.076895004343644	0.0733250859711353	0.0566274225374125	0.081804438391842	0.0799815128982385	0.0899753555588865	0.0791039250032496	0.0761416047858912	0.0847916317757089	0.0824962677860812	0.08099140253493	0.0995842937499994	0.0832021099333113	0.0855835812227596	0.0976393042056422	0.0735001366579574	0.0957277547150008	0.0933486313657265	0.0795130915216733
Putative Toxic Anion Resistance Operon	1.8973294329299732e-05					1.831555503457976e-05		1.530727127530846e-05						1.0682204003604605e-05	2.478228146178783e-05		2.594568789153663e-05					
Putative diaminopropionate ammonia-lyase cluster	0.090431780318597	0.138103591311307	0.0162206686801698	0.1400648674573845	0.0147022487882808	0.0141731870042589	0.0501622093181756	0.1165707385487961	0.0165439771748682	0.1024423991281456	0.0135228717329532	0.000663358946455	0.097947359698151	0.0965884886005928	0.1467617034117683	0.0162608057969476	0.0176344192036143	0.1291751841370811	0.0192959475649528	0.1469886696202025	0.1301994046209388	0.0161077491033191
Putative hemin transporter	0.2071153268927856	0.2257688955246906	0.2175154993812988	0.2414177161919626	0.2649129323324105	0.2428093567018884	0.2320072657040169	0.2358978064118999	0.2226643287267676	0.2354290571601269	0.2486595640697208	0.4315328401323152	0.2332202115225154	0.2282465935994412	0.2446961659446426	0.213817781160967	0.2099346121303958	0.2539577731683831	0.214161876331898	0.2368327542639737	0.2425339364078663	0.1936108793308252
Putative oxidase COG2907	0.139165951689692	0.1255872120186233	0.0645259702010922	0.0872469289761084	0.1458448976920924	0.1264490656624858	0.1051570960949937	0.1369465024645471	0.064150677905825	0.140494016380809	0.1551473809601395	0.1293291494049756	0.1512362817287768	0.1278463978824738	0.1349064795174857	0.0829344520957214	0.0655777261458588	0.1398194262289078	0.2272019809812694	0.1336371669888999	0.1450626731544273	0.0605621222531025
Putative sugar ABC transporter (ytf cluster)	0.1541757248336012	0.1735141854270909	0.2200289587748137	0.2034526190191453	0.2136719772458548	0.1675336029383033	0.1880563760593372	0.1653154683190766	0.2273902499419524	0.1646877038394572	0.2034009510268614	0.2156100363738951	0.1527347605595453	0.1739764276516399	0.1825167530287875	0.2125428252540142	0.2132476087805395	0.1789344671886614	0.2214079956477495	0.1749401270769043	0.1640577300425128	0.2026892826565741
Putrescine utilization pathways	0.1586878904466806	0.1696013492609914	0.1114091471241871	0.1825826723178507	0.0760709160326013	0.2296153977650138	0.1427936124969329	0.173616856652864	0.1125385390857602	0.1798348635986426	0.2111873810287425	0.1435382406043677	0.172416203992733	0.1616876201658932	0.1789615282340815	0.0995916125666223	0.1111297055207666	0.1780956525803961	0.0478887970901086	0.172705825141838	0.1761524128922918	0.1366814869198461
Pyridoxin (Vitamin B6) Biosynthesis	0.1540187023425452	0.1583934070128754	0.1621220984982152	0.154208828036805	0.1459300018363286	0.1320168391204361	0.1540539137987173	0.1614151603061492	0.1447607652797699	0.1618817547198969	0.1376991964222849	0.19591486934843	0.1588401967702563	0.1533802856476022	0.1579425860640566	0.1413673993028623	0.1578649355583899	0.1595638267511323	0.1322797495617293	0.1529345372130301	0.1596659357487634	0.1415693411607142
Pyridoxine (vitamin B6) biosynthesis in plants	0.0012522374257337	0.0008320462502338	0.0008166656106335	0.0006905468220564	0.0028346781836397	0.0035532176767084	0.0010223276355606	0.0008418999201419	0.0004959748882403	0.0009304787238595	8.57536343819478e-05	0.0116820094986109	0.0009758459096466	0.000972080564328	0.0011275938065113	4.737306859999317e-05	0.000389185318373	0.0012573723364945		0.0010992660828516	0.0010462609954607	
Pyrimidine utilization	0.094730496370472	0.1260198760687449	0.1674821589071699	0.1194371352853417	0.1425377731445127	0.1737138817254717	0.1363876203572852	0.108084642474953	0.1634397989354541	0.1137572271833279	0.1361672432169351	0.179589358413011	0.1114864283238402	0.1097080154843532	0.0925979620869093	0.1754876109950996	0.1558665578677486	0.0986782411377339	0.1915194310452032	0.0856260664953032	0.0998967170733535	0.1437735713616968
Pyrroloquinoline Quinone biosynthesis	0.0117096848168994	0.01181505675332	9.386961041764932e-05	0.0041458966399979	0.0001974402714972	0.0001739977728285	0.0051473007697413	0.0090848655018955	9.643956160228542e-05	0.0132789652547251	5.716908958796521e-05	0.1108125325792521	0.0159804684837869	0.0076057292505664	0.0033311516664886	7.105960289998975e-05	0.0001513498460339	0.0048104875576399	6.826396544205012e-05	0.0025366001078502	0.0101162127331377	8.940943915885643e-05
Pyruvate Alanine Serine Interconversions	0.2568566263257681	0.2399752027433532	0.2093735347647938	0.2262849352386767	0.240987905964061	0.2985617826698341	0.2235123230897681	0.2425262314815765	0.2112925080220207	0.2447496576138619	0.2952838944846988	0.4395062888616073	0.2481031581372469	0.2443479971995068	0.2370821943948411	0.227885148085808	0.2090327634622747	0.2370722408253298	0.157475463949463	0.2396282725514902	0.2374403206792198	0.1978020532312046
Pyruvate metabolism I: anaplerotic reactions, PEP	0.3592570242252649	0.3599411035225311	0.3200405248518126	0.3382337196374814	0.4073757923398978	0.3830453588312783	0.326433969046773	0.3600928052158539	0.3229211146954269	0.3633422528728394	0.4087262544443192	0.3593159012612075	0.3700178745275899	0.3615141421902264	0.3381609719167052	0.3078754861604772	0.3151732050726791	0.3466995361214309	0.360604258133414	0.3404724309114055	0.3534897803225557	0.2898428669249798
Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate	0.3992485906356467	0.3963126725308047	0.4540727087070909	0.3767296676115796	0.4060741948695977	0.5257034969773349	0.4278377586175039	0.3927254138314595	0.4422479515950047	0.4061622506509297	0.4772464115433879	0.3956061072331075	0.4072696975580313	0.4051329240458315	0.3953429658586178	0.4318292196520921	0.4402469283912104	0.3926742732683113	0.4457139411084867	0.3862978071084636	0.3957686611112528	0.4567298043597724
Pyruvate:ferredoxin oxidoreductase	0.0875332933882243	0.0692789442819674	0.0403263846354221	0.0477065841442288	0.0391566367008746	0.0320796946430664	0.0558297876791926	0.0685740241015026	0.0415516739703561	0.067106125564754	0.036145156891991	0.1052586962050354	0.0684192938540986	0.0661442071903197	0.0660076066734718	0.0417119869022939	0.0425574145640929	0.0656778811441046	0.0435524099520279	0.0696038271210404	0.0704564879139181	0.0388260489547334
Q RZ	0.0088510418046182	0.0059445082100036	0.0033746124945144	0.0034501184026229	0.002827626745372	0.0070331731332786	0.0051037131573725	0.0065119683217041	0.0032467985739436	0.0066177714571391	0.0027274419824258	0.0092037464215949	0.0074382466064165	0.0068383909296408	0.0046415147987806	0.0032608462219661	0.0031848331886861	0.005476932654911	0.0038439113873916	0.0060186999119627	0.0065615174366228	0.0018999505821257
Queuosine exploration RZ	0.2049863441438047	0.1890429935205437	0.2039995280918721	0.1759867465730774	0.1786953626162398	0.1785908963486928	0.1946145693952239	0.1990648512854932	0.204434999140664	0.1995044758561575	0.1635438558823957	0.2858883425688291	0.2041193848626556	0.1972694576095617	0.1967511738768129	0.191701043723453	0.1919858700906979	0.1970459645652312	0.1765473991816455	0.198125350616061	0.2055849101295971	0.1866947246867759
